EIIN,Institution_Name,Institution_Type,Management,Establishment_Year,Division,District,Madrasah_Type,College_Type,Computer_Facility_2010,Internet_2010,Year,Total_Students,Female_Students,Disabled_Students,Teachers,TSR,Dropout_Rate,Completion_Rate,Pass_Rate,Computer_Facility,Internet_Access,Electricity_Access,Girls_Toilet,Budget,Community_Contribution,Solar_System,Data_Source,Cluster,Infrastructure_Score
1922759,Ins_717 School,Secondary School,Public,1971,Barishal,Barishal,,,0,0,2013,100,54,6,0.0,28.447569031072753,25.113136332910017,74.88686366708998,84.6845938113834,0,1.0,0.7644663128839039,1,0.27274046482068637,267131.95,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.3363702324103432
1922759,Ins_717 School,Secondary School,Public,1971,Barishal,Barishal,,,0,0,2014,394,195,23,0.0693069306930693,32.66077862785538,34.4167176638651,65.5832823361349,87.43404332461924,0,1.0,0.82690869196645,1,0.6565927504670208,3823205.82,0,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.5490884544414312
1922759,Ins_717 School,Secondary School,Public,1971,Barishal,Barishal,,,0,0,2015,547,217,24,0.14851485148514854,27.16686096268102,35.933312238493485,64.06668776150651,81.6770348774812,0,0.0,0.8947084808940067,1,0.3993858168458836,1469496.88,1,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.24424736386848636
1922759,Ins_717 School,Secondary School,Public,1971,Barishal,Barishal,,,0,0,2016,419,225,21,0.07920792079207921,30.44746054937902,26.7545934081873,73.2454065918127,86.42910713120739,0,1.0,1.0,1,0.45845932176278337,351441.11,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.4529920371190155
1922759,Ins_717 School,Secondary School,Public,1971,Barishal,Barishal,,,0,0,2017,627,308,33,0.14851485148514854,30.80848547127638,29.43362623370032,70.56637376629968,85.13756995043282,0,1.0,1.0,1,0.477380701065993,803098.2,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.4832448059785411
1922759,Ins_717 School,Secondary School,Public,1971,Barishal,Barishal,,,0,0,2018,405,216,21,0.07920792079207921,30.673747948880887,27.205950253864973,72.79404974613503,89.9630223982617,0,1.0,0.7681602540833092,1,0.3474684340043359,1891775.76,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.39749659323979175
1922759,Ins_717 School,Secondary School,Public,1971,Barishal,Barishal,,,0,0,2019,547,355,20,0.12871287128712872,29.35780783512508,27.833657783744936,72.16634221625506,88.1397168151957,0,1.0,0.821372513397197,1,0.22966936980656938,851685.09,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.3534485462894233
1922759,Ins_717 School,Secondary School,Public,1971,Barishal,Barishal,,,0,0,2020,376,262,19,0.099009900990099,24.953295074096143,34.18665549402466,65.81334450597534,83.12456587861168,0,1.0,0.7896069600564438,1,0.539594331840203,1123519.07,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.4995001362171312
1922759,Ins_717 School,Secondary School,Public,1971,Barishal,Barishal,,,0,0,2021,579,304,35,0.14851485148514854,28.898457494115014,23.568907299515164,76.43109270048484,86.71192631315917,0,1.0,0.9716325851757464,1,0.1932082606236244,352415.97,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.34115858575735675
5201638,Ins_335 School,Secondary School,Private,1988,Mymensingh,Netrakona,,,0,0,2010,653,356,34,0.11881188118811882,36.99138159201309,40.39815768540921,59.60184231459079,85.8655802702,0,0.0,0.7192529311915128,1,0.5400870904958319,1258810.04,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.30568710960435164
5201638,Ins_335 School,Secondary School,Private,1988,Mymensingh,Netrakona,,,0,0,2011,708,413,34,0.1683168316831683,31.312998587982857,35.314274719241205,64.68572528075879,78.47387545121843,0,0.0,0.7887249878481272,1,0.4022567433530985,2010717.24,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.2516234211814998
5201638,Ins_335 School,Secondary School,Private,1988,Mymensingh,Netrakona,,,0,0,2012,587,315,30,0.11881188118811882,34.38149589861611,32.79548561548668,67.20451438451332,84.86188502584245,0,0.0,0.7749892595500592,1,0.5283280333292183,2569960.02,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.29980758102104477
5201638,Ins_335 School,Secondary School,Private,1988,Mymensingh,Netrakona,,,0,0,2013,502,271,24,0.08910891089108912,34.09622309088072,31.433862605945983,68.56613739405401,85.73741668010679,0,0.0,0.7394435810143427,1,0.5470457466857077,2166738.33,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.3002555466101806
5201638,Ins_335 School,Secondary School,Private,1988,Mymensingh,Netrakona,,,0,0,2014,638,326,28,0.1584158415841584,30.29954287677572,30.22766336926492,69.77233663073508,86.76990639268436,0,1.0,0.6662470979754801,1,0.34745961138773956,1545607.14,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.42125455816911733
5201638,Ins_335 School,Secondary School,Private,1988,Mymensingh,Netrakona,,,0,0,2015,737,358,27,0.19801980198019803,28.95111207131356,33.335778201748596,66.6642217982514,83.33518812709472,0,0.0,0.9060619670738604,0,0.2642044334917744,948270.33,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.1915081573399466
5201638,Ins_335 School,Secondary School,Private,1988,Mymensingh,Netrakona,,,0,0,2016,445,249,19,0.0693069306930693,34.58479068138547,29.532410417058415,70.46758958294159,86.4829245069278,0,1.0,0.8407029967684934,1,0.6231179975150499,1380187.22,0,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.5323510779654458
5201638,Ins_335 School,Secondary School,Private,1988,Mymensingh,Netrakona,,,0,0,2017,692,398,36,0.1584158415841584,31.752649959162937,28.367721282363693,71.63227871763631,79.57558542377782,0,1.0,0.9616851070613844,1,0.320038855724402,438488.41,1,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.4075441803374485
5201638,Ins_335 School,Secondary School,Private,1988,Mymensingh,Netrakona,,,0,0,2018,897,360,33,0.2376237623762376,30.92859858174692,29.30584273970893,70.69415726029106,85.82524930119172,0,1.0,0.967060789158427,1,0.42585654185315047,643639.84,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.48421539963944654
5201638,Ins_335 School,Secondary School,Private,1988,Mymensingh,Netrakona,,,0,0,2019,235,159,7,0.0297029702970297,27.589040512382574,24.167189317851637,75.83281068214836,84.01855705936961,0,1.0,0.9407242650520962,1,0.6265073403978998,884161.1,0,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.5221645612880588
5201638,Ins_335 School,Secondary School,Private,1988,Mymensingh,Netrakona,,,0,0,2020,438,224,15,0.10891089108910891,26.523970980605945,21.88461932676802,78.11538067323198,87.65520536118274,0,1.0,1.0,1,0.07830505159816306,60286.66,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.27182579312581423
5201638,Ins_335 School,Secondary School,Private,1988,Mymensingh,Netrakona,,,0,0,2021,547,382,17,0.13861386138613863,28.549033220314563,24.340807655294277,75.65919234470573,85.85966577365372,0,1.0,1.0,1,0.6257712240778638,3083882.03,1,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.5544697704547735
9286699,Ins_456 College,College,Private,1959,Sylhet,Sunamganj,,School and College,1,0,2010,720,346,32,0.2376237623762376,24.48172086925844,19.296781902373507,80.70321809762649,74.50144231200129,1,0.0,0.608013593733401,1,0.48243226208007683,726351.8,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.3125032597529097
9286699,Ins_456 College,College,Private,1959,Sylhet,Sunamganj,,School and College,1,0,2011,703,301,25,0.1782178217821782,30.48953951192084,20.461200975559,79.538799024441,80.88440513631375,1,0.0,0.7927409463902952,1,0.3099546611191739,1432996.9,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.20844267709424041
9286699,Ins_456 College,College,Private,1959,Sylhet,Sunamganj,,School and College,1,0,2012,854,387,48,0.24752475247524752,28.266401136969137,18.179031054286583,81.82096894571342,75.54089506995402,1,0.0,0.6626580559084138,1,0.27060315075071867,1679395.05,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.20955900111793357
9286699,Ins_456 College,College,Private,1959,Sylhet,Sunamganj,,School and College,1,0,2013,1139,599,72,0.4158415841584159,24.092563159659463,21.78261850292,78.21738149708,82.89978221108349,1,0.0,0.7670238559405391,1,0.23464121055324386,1285319.0,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.24207308052414667
9286699,Ins_456 College,College,Private,1959,Sylhet,Sunamganj,,School and College,1,0,2014,1172,594,73,0.33663366336633666,29.95743365389423,26.6185101044132,73.3814898955868,82.23116867492915,1,0.0,0.704704940531238,1,0.3271001547079751,746486.0,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.26454017636388855
9286699,Ins_456 College,College,Private,1959,Sylhet,Sunamganj,,School and College,1,0,2015,834,414,34,0.21782178217821785,30.408976686232077,20.962921949237476,79.03707805076252,82.69212450470566,1,0.0,0.8778908198791062,1,0.536769464986406,2062262.47,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.33373126714666834
9286699,Ins_456 College,College,Private,1959,Sylhet,Sunamganj,,School and College,1,0,2016,1073,620,56,0.3069306930693069,29.71939157362735,21.41513862014542,78.58486137985457,81.15837382050061,1,0.0,0.9432670074839788,1,0.13640505824347077,298118.32,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.16028173704252746
9286699,Ins_456 College,College,Private,1959,Sylhet,Sunamganj,,School and College,1,0,2017,869,457,31,0.24752475247524752,28.676179158695778,18.667676626434357,81.33232337356564,82.98093085937862,1,1.0,0.938404543736535,1,0.19165586892163108,256643.86,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.37008536020338983
9286699,Ins_456 College,College,Private,1959,Sylhet,Sunamganj,,School and College,1,0,2018,908,489,46,0.26732673267326734,27.5603814213589,18.82137913447104,81.17862086552896,82.80723325903162,1,1.0,1.0,1,0.5151812349840071,1736411.08,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.5377886372939837
9286699,Ins_456 College,College,Private,1959,Sylhet,Sunamganj,,School and College,1,0,2019,942,627,57,0.2376237623762376,32.30100769300485,22.7410981048042,77.2589018951958,82.10200101734937,1,1.0,0.9528048785844468,1,0.4007654598211095,2338940.15,1,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.4716698586234261
9286699,Ins_456 College,College,Private,1959,Sylhet,Sunamganj,,School and College,1,0,2020,1042,503,35,0.25742574257425743,33.164068142082634,17.85491597730543,82.14508402269456,82.48346734145959,1,1.0,0.9783508134830304,1,0.5046579670558071,580718.21,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.5295567063001808
9286699,Ins_456 College,College,Private,1959,Sylhet,Sunamganj,,School and College,1,0,2021,1463,1010,75,0.38613861386138615,32.63376999679749,9.530835545410216,90.4691644545898,81.94721168314547,1,1.0,1.0,1,0.2082865655706298,1145584.39,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.4199848669437307
4384191,Ins_178 School,Secondary School,Private,1975,Rangpur,Thakurgaon,,,1,0,2010,600,281,26,0.13861386138613863,31.253044831325028,37.3489367976359,62.6510632023641,87.32827613902349,1,0.0,0.6585222656924916,0,0.3550117742887205,2147319.31,1,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.21909004556020184
4384191,Ins_178 School,Secondary School,Private,1975,Rangpur,Thakurgaon,,,1,0,2011,652,350,36,0.11881188118811882,37.112663134716755,30.666702984174652,69.33329701582535,82.95663520487298,1,0.0,0.7401127940268984,1,0.26211260443389256,1549681.52,1,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.16669986657338193
4384191,Ins_178 School,Secondary School,Private,1975,Rangpur,Thakurgaon,,,1,0,2012,494,276,30,0.08910891089108912,33.30462774922332,38.96748699791758,61.03251300208242,84.84933883189468,1,1.0,0.8829215165707778,1,0.31449158502234487,929155.83,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.3839784657784992
4384191,Ins_178 School,Secondary School,Private,1975,Rangpur,Thakurgaon,,,1,0,2013,736,390,28,0.1782178217821782,31.162388260550536,31.021786622874835,68.97821337712517,82.59760939168035,1,1.0,0.9580968209972512,1,0.264436645682741,395558.13,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.385683669376024
4384191,Ins_178 School,Secondary School,Private,1975,Rangpur,Thakurgaon,,,1,0,2014,650,291,24,0.14851485148514854,31.921834678808764,32.36572840881714,67.63427159118285,82.89429044516463,1,1.0,0.6774888442928302,1,0.44236862875596167,1560580.58,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.4657387698235254
4384191,Ins_178 School,Secondary School,Private,1975,Rangpur,Thakurgaon,,,1,0,2015,534,225,29,0.10891089108910891,31.83471440022161,24.215998050788276,75.78400194921173,79.69804690064609,1,0.0,0.6912252357876854,1,0.45486140434509786,1279884.8,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.2601039694992816
4384191,Ins_178 School,Secondary School,Private,1975,Rangpur,Thakurgaon,,,1,0,2016,1060,599,32,0.26732673267326734,32.15305211581392,32.23050613696195,67.76949386303805,85.70688933298787,1,1.0,1.0,1,0.38940935557675116,1262751.37,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.4749026975903558
4384191,Ins_178 School,Secondary School,Private,1975,Rangpur,Thakurgaon,,,1,0,2017,423,216,23,0.07920792079207921,32.33134111795497,29.36537347863079,70.63462652136921,87.5815601515636,1,1.0,0.8941750645359802,1,0.40891030971058456,1571936.86,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.42821753109291605
4384191,Ins_178 School,Secondary School,Private,1975,Rangpur,Thakurgaon,,,1,0,2018,589,310,23,0.13861386138613863,30.395757652259206,28.361436738426836,71.63856326157317,82.11340481233538,1,1.0,1.0,1,0.4024362536309845,1072970.84,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.44280228523133386
4384191,Ins_178 School,Secondary School,Private,1975,Rangpur,Thakurgaon,,,1,0,2019,476,324,22,0.11881188118811882,27.8983168051235,25.188682850994596,74.8113171490054,85.37856667386397,1,1.0,0.9358018998812204,1,0.33329236839983545,227089.5,1,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.40228974855635335
4384191,Ins_178 School,Secondary School,Private,1975,Rangpur,Thakurgaon,,,1,0,2020,969,667,38,0.2376237623762376,32.54647972588569,29.967348894574897,70.0326511054251,80.02585460568973,1,1.0,1.0,1,0.28016213787709465,1520380.56,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.41136819765141863
4384191,Ins_178 School,Secondary School,Private,1975,Rangpur,Thakurgaon,,,1,0,2021,938,530,38,0.28712871287128716,26.857075156772044,24.87580416869179,75.12419583130821,86.88421372755089,1,1.0,1.0,1,0.6201930924750367,970910.38,1,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.5962351600989045
4074014,Ins_463 College,College,Private,1963,Rangpur,Nilphamari,,Masters,1,0,2010,541,273,31,0.1584158415841584,25.446974627354855,14.238937055874525,85.76106294412548,73.24093209800714,1,0.0,0.5416589336129598,1,0.3415221448319443,1352685.94,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.21828582489121967
4074014,Ins_463 College,College,Private,1963,Rangpur,Nilphamari,,Masters,1,0,2011,276,137,16,0.04950495049504951,26.31194160474096,18.52060768816008,81.47939231183992,80.26721822167924,1,0.0,0.8738473095372602,1,0.39848344521518836,1328176.19,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.21409320775610902
4074014,Ins_463 College,College,Private,1963,Rangpur,Nilphamari,,Masters,1,0,2012,1007,434,68,0.29702970297029707,28.26275481463971,18.653276286113815,81.34672371388618,72.74029298782183,1,0.0,0.8411588031612429,1,0.17230996087912825,160661.98,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.17526389133065323
4074014,Ins_463 College,College,Private,1963,Rangpur,Nilphamari,,Masters,1,0,2013,1162,587,46,0.38613861386138615,26.13946816015688,21.56576040797195,78.43423959202805,76.77075577889505,1,0.0,0.742325211215164,1,0.4024385282142433,2216507.03,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.3170608482655375
4074014,Ins_463 College,College,Private,1963,Rangpur,Nilphamari,,Masters,1,0,2014,565,224,36,0.14851485148514854,27.77177399745996,17.50841772250224,82.49158227749776,80.95123513662352,1,0.0,0.8424654489367538,1,0.5766662711435443,1832299.49,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.3328875910173167
4074014,Ins_463 College,College,Private,1963,Rangpur,Nilphamari,,Masters,1,0,2015,770,394,19,0.19801980198019803,29.75896507052959,15.318500904477744,84.68149909552226,82.61993468792222,1,0.0,0.8137741986942546,1,0.12763074927138413,394478.28,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.12322131522975147
4074014,Ins_463 College,College,Private,1963,Rangpur,Nilphamari,,Masters,1,0,2016,1148,698,47,0.33663366336633666,28.883610271395145,17.90386238594805,82.09613761405195,86.9075054834641,1,1.0,0.7786478937643309,1,0.1691264904481243,424105.2,1,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.38555334423396315
4074014,Ins_463 College,College,Private,1963,Rangpur,Nilphamari,,Masters,1,0,2017,873,484,44,0.24752475247524752,28.26230026755758,15.22456787759097,84.77543212240903,80.64594078752192,1,1.0,1.0,1,0.4260533848237093,2142670.83,1,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.4872841181544289
4074014,Ins_463 College,College,Private,1963,Rangpur,Nilphamari,,Masters,1,0,2018,724,358,31,0.18811881188118812,29.177676428366095,22.04871429442372,77.95128570557628,80.21680215309654,1,1.0,0.9347856982363498,1,0.08432964640530391,266413.18,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.2986004667670084
4074014,Ins_463 College,College,Private,1963,Rangpur,Nilphamari,,Masters,1,0,2019,1296,706,65,0.36633663366336633,30.77351478807637,14.596053050340382,85.40394694965961,79.02192362282858,1,1.0,0.94944898253806,1,0.5257668259674401,2906241.09,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.5727844030827299
4074014,Ins_463 College,College,Private,1963,Rangpur,Nilphamari,,Masters,1,0,2020,1185,576,62,0.34653465346534656,29.10203268514684,14.56759309472826,85.43240690527173,80.62509041835482,1,1.0,0.8302912993872122,1,0.29785932164794793,1019387.92,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.45289005686357797
4074014,Ins_463 College,College,Private,1963,Rangpur,Nilphamari,,Masters,1,0,2021,762,349,30,0.18811881188118812,31.028193056703874,16.926952764635733,83.07304723536427,83.90388504204198,1,1.0,0.997262567375,1,0.8099000580468665,2992279.42,1,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.6613856725877898
1033264,Ins_200 College,College,Public,1974,Dhaka,Kishorgonj,,Higher Secondary,1,0,2010,867,433,50,0.22772277227722776,30.579790019080768,23.177325895139308,76.8226741048607,76.56128409392544,1,0.0,0.7798055528130552,1,0.37528218987632384,1638232.48,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.2559579266213302
1033264,Ins_200 College,College,Public,1974,Dhaka,Kishorgonj,,Higher Secondary,1,0,2011,729,401,39,0.21782178217821785,26.669371712264915,17.16721634172428,82.83278365827572,78.1341135894379,1,0.0,0.606545484923613,1,0.46401752101659344,1199057.94,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.29735529516176207
1033264,Ins_200 College,College,Public,1974,Dhaka,Kishorgonj,,Higher Secondary,1,0,2012,533,249,21,0.14851485148514854,25.936311756563143,15.529729249693448,84.47027075030655,79.95696834102358,1,0.0,0.72341442093406,1,0.5242614511902493,2328585.54,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.30668518104066916
1033264,Ins_200 College,College,Public,1974,Dhaka,Kishorgonj,,Higher Secondary,1,0,2013,1230,511,69,0.37623762376237624,28.520745181813204,29.97177728004526,70.02822271995474,80.08588443108526,1,0.0,0.8252994631191187,1,0.570035538037158,2366915.87,1,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.39788905614729186
1033264,Ins_200 College,College,Public,1974,Dhaka,Kishorgonj,,Higher Secondary,1,0,2014,932,381,53,0.25742574257425743,29.37069271850166,20.2043331689748,79.7956668310252,80.76400669553524,1,1.0,0.8774569731877356,1,0.44557315668185427,644511.4,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.5000143011132043
